cauliflower frozen cooked boiled drained without salt;170399
peas and carrots canned regular pack solids and liquids;170424
potatoes boiled cooked without skin flesh without salt;170440
squash winter all varieties cooked baked without salt;170490
mustard greens frozen cooked boiled drained with salt;170504
squash winter hubbard cooked boiled mashed with salt;170538
ice creams breyers all natural light mint chocolate chip;170663
fast foods taco with beef cheese and lettuce hard shell;170689
subway meatball marinara sub on white bread no toppings;170708
babyfood cereal high protein with apple and orange dry;170973
salad dressing french dressing reduced fat without salt;171021
chicken broilers or fryers meat and skin cooked stewed;171051
chicken cornish game hens meat and skin cooked roasted;171107
turkey retail parts wing meat and skin cooked roasted;171133
chicken broilers or fryers dark meat meat and skin raw;171463
cereals quaker instant oatmeal apples and cinnamon dry;171663
cereals ready to eat malt o meal oat blenders with honey;171679
beef ground 90% lean meat / 10% fat loaf cooked baked;171795
beef ground 80% lean meat / 20% fat loaf cooked baked;171800
beef ground 75% lean meat / 25% fat loaf cooked baked;171801
crackers sandwich type peanut butter filled reduced fat;171848
cookies gluten free vanilla sandwich with creme filling;171860
chicken broilers or fryers drumstick meat and skin raw;172373
chicken broilers or fryers leg meat only cooked fried;172379
chicken roasting meat and skin and giblets and neck raw;172394
veal australian rib rib roast separable lean only raw;172478
turkey whole meat and skin with added solution roasted;172871
soup cream of mushroom canned condensed reduced sodium;172887
soup oyster stew canned prepared with equal volume milk;172895
soup black bean canned prepared with equal volume water;172903
soup chili beef canned prepared with equal volume water;172911
soup minestrone canned prepared with equal volume water;172913
cereals quaker instant grits ham 'n' cheese flavor dry;172994
cereals ready to eat quaker oatmeal squares golden maple;173014
gooseberries canned light syrup pack solids and liquids;173031
beverages tea black ready to drink decaffeinated diet;173211
beverages malted drink mix natural powder dairy based.;173220
tortillas ready to bake or  fry corn without added salt;173241
archway home style cookies old fashioned windmill cookies;173251
milk fluid 1% fat without added vitamin a and vitamin d;173441
shortening frying heavy duty beef tallow and cottonseed;173567
chicken stewing meat and skin and giblets and neck raw;173640
beverages water bottled non carbonated pepsi aquafina;173656
whiskey sour mix bottled with added potassium and sodium;173661
chickpeas garbanzo beans bengal gram mature seeds raw;173756
lima beans large mature seeds cooked boiled with salt;173802
cereals quaker instant oatmeal weight control cinnamon;173926
beef ground 85% lean meat / 15% fat loaf cooked baked;174035
bread paratha whole wheat commercially prepared frozen;174076
cookies marshmallow with rice cereal and chocolate chips;174097
beverages coffee ready to drink iced mocha milk based;174119
beverages aloe vera juice drink fortified with vitamin c;174131
beverages fruit punch drink with added nutrients canned;174151
yardlong beans mature seeds cooked boiled without salt;174282
veal breast whole boneless separable lean and fat raw;174392
game meat elk loin separable lean only cooked broiled;174427
soup pea green canned prepared with equal volume water;174561
cereals ready to eat quaker mother's cinnamon oat crunch;174632
snacks vegetable chips hain celestial group terra chips;174791
snacks granola bar kashi tlc bar crunchy mixed flavors;174797
alcoholic beverage whiskey sour prepared from item 14028;174812
cake yellow commercially prepared with vanilla frosting;174945
crackers cheese sandwich type with peanut butter filling;174976
pancakes plain dry mix incomplete includes buttermilk;175007
crackers saltines low salt includes oyster soda soup;175056
beverages lipton brisk tea black ready to drink lemon;175111
hyacinth beans mature seeds cooked boiled without salt;175211
veal composite of trimmed retail cuts separable fat raw;175266
snacks potato chips made from dried potatoes reduced fat;167553
fish salmon king chinook smoked brined alaska native;167615
tea tundra herb and laborador combination alaska native;167620
salad dressing blue or roquefort cheese dressing fat free;167699
cookies animal crackers includes arrowroot tea biscuits;168014
seal bearded oogruk meat dried in oil alaska native;168051
salad dressing mayonnaise and mayonnaise type low calorie;168112
frozen novelties ice type pop with low calorie sweetener;168132
tangerines mandarin oranges canned juice pack drained;168184
pork fresh shoulder arm picnic separable lean only raw;168258
pork cured ham boneless extra lean and regular roasted;168296
squash summer zucchini includes skin frozen unprepared;168469
corn sweet white frozen kernels cut off cob unprepared;168544
nuts coconut meat dried desiccated sweetened shredded;168586
seeds sunflower seed kernels oil roasted with salt added;168593
beef variety meats and by products liver cooked braised;168626
beef variety meats and by products lungs cooked braised;168629
frostings chocolate creamy dry mix prepared with butter;168800
puddings lemon dry mix instant prepared with whole milk;168830
infant formula gerber good start 2 soy with iron powder;168972
peaches canned extra heavy syrup pack solids and liquids;169113
plums canned purple heavy syrup pack solids and liquids;169132
corn with red and green peppers canned solids and liquids;169218
squash winter acorn cooked boiled mashed without salt;169294
seeds sunflower seed kernels dry roasted with salt added;169418
nuts mixed nuts oil roasted with peanuts lightly salted;169427
candies fudge chocolate marshmallow prepared from recipe;169669
fluid replacement electrolyte solution include pedialyte;169883
pineapple juice frozen concentrate unsweetened undiluted;169948
plums canned purple light syrup pack solids and liquids;169952
potatoes hash brown frozen with butter sauce unprepared;170045
beans mung mature seeds sprouted canned drained solids;170079
onions frozen chopped cooked boiled drained with salt;170101
potatoes frozen whole cooked boiled drained with salt;170116
subway cold cut sub on white bread with lettuce and tomato;170315
fast foods fried chicken wing meat and skin and breading;170360
digiorno pizza cheese topping rising crust frozen baked;170362
potatoes au gratin home prepared from recipe using butter;170442
potatoes mashed dehydrated flakes without milk dry form;170445
peas and carrots canned no salt added solids and liquids;170512
peas and onions frozen cooked boiled drained with salt;170514
squash summer scallop cooked boiled drained with salt;170533
sweeteners for baking brown contains sugar and sucralose;170672
school lunch pizza tony's breakfast pizza sausage frozen;170704
fast foods hamburger large single patty with condiments;170710
milk chocolate lowfat with added vitamin a and vitamin d;170881
cheese spread american or cheddar cheese base reduced fat;170896
yogurt greek nonfat fruit on bottom strawberry chobani;170915
yogurt greek nonfat fruit on bottom blackberry chobani;170916
babyfood fruit bananas and pineapple with tapioca junior;170953
salad dressing italian dressing reduced fat without salt;171023
chicken broilers or fryers light meat meat and skin raw;171062
chicken broilers or fryers back meat only cooked fried;171074
chicken broiler rotisserie bbq drumstick meat and skin;171126
turkey retail parts thigh meat and skin cooked roasted;171137
chicken broilers or fryers meat and skin cooked roasted;171450
turkey all classes breast meat and skin cooked roasted;171492
soup cream of mushroom low sodium ready to serve canned;171607
soup beef stroganoff canned chunky style ready to serve;171612
cereals ready to eat malt o meal blueberry mini spooners;171678
apricots canned water pack with skin solids and liquids;171698
fast foods griddle cake sandwich egg cheese and sausage;172056
beef macaroni with tomato sauce frozen entree reduced fat;172090
babyfood dinner vegetables and noodles and turkey junior;172268
margarine like vegetable oil spread 20% fat without salt;172355
oil industrial soy  partially hydrogenated all purpose;172362
chicken broilers or fryers leg meat only cooked stewed;172381
chicken broilers or fryers neck meat only cooked fried;172383
chicken broilers or fryers wing meat only cooked fried;172391
lamb variety meats and by products brain cooked braised;172526
lamb variety meats and by products heart cooked braised;172528
veal variety meats and by products heart cooked braised;172530
lamb variety meats and by products liver cooked braised;172532
veal variety meats and by products liver cooked braised;172535
veal variety meats and by products lungs cooked braised;172536
pancakes plain frozen ready to heat includes buttermilk;172771
turkey retail parts drumstick meat only cooked roasted;172878
soup beef noodle canned prepared with equal volume water;172906
soup tomato rice canned prepared with equal volume water;172920
cereals ready to eat quaker shredded wheat bagged cereal;172987
beef new zealand imported flat separable lean only raw;173080
beverages unilever slimfast shake mix powder 3 2 1 plan;173172
beverages the coca cola company hi c flashin' fruit punch;173179
beverages carbonated sprite lemon lime without caffeine;173206
fast foods vanilla light soft serve ice cream with cone;173274
babyfood dinner vegetables and dumplings and beef junior;173488
babyfood dinner vegetables noodles and chicken strained;173499
margarine like vegetable oil butter spread tub with salt;173580
margarine regular 80% fat composite stick without salt;173585
veal leg top round separable lean only cooked roasted;173822
veal shoulder blade separable lean only cooked braised;173839
apricots canned juice pack with skin solids and liquids;173937
cherries sour red canned water pack solids and liquids;173955
beverages coffee substitute cereal grain beverage powder;174138
crustaceans crab alaska king imitation made from surimi;174203
mollusks scallop mixed species cooked breaded and fried;174221
veal variety meats and by products brain cooked braised;174352
lamb variety meats and by products lungs cooked braised;174360
game meat elk round separable lean only cooked broiled;174428
soup oyster stew canned prepared with equal volume water;174560
turkey breast low salt prepackaged or deli luncheon meat;174572
sausage summer pork and beef sticks with cheddar cheese;174599
cereals ready to eat quaker maple brown sugar life cereal;174659
snacks fritolay sunchips multigrain french onion flavor;174788
alcoholic beverage wine table white pinot gris grigio;174841
muffins english raisin cinnamon includes apple cinnamon;174997
pie crust standard type frozen ready to bake unenriched;175065
fish shark mixed species cooked batter dipped and fried;175143
beans kidney red mature seeds cooked boiled with salt;175242
beans small white mature seeds cooked boiled with salt;175246
veal leg top round separable lean only cooked braised;175270
veal shoulder blade separable lean only cooked roasted;175285
fish salmon red sockeye canned smoked alaska native;167645
buffalo free range top round steak raw shoshone bannock;167649
elk free range roast eye of round raw shoshone bannock;167652
sausage turkey and pork fresh bulk patty or link cooked;167694
beverages cocktail mix non alcoholic concentrated frozen;167739
snacks corn based extruded puffs or twists cheese flavor;167949
puddings chocolate dry mix instant prepared with 2% milk;167998
mary's gone crackers original crackers organic gluten free;168004
candies mars snackfood us twix chocolate fudge cookie bars;168102
cheese pasteurized process cheddar or american low sodium;168121
pork fresh leg ham shank half separable lean only raw;168228
pork cured ham boneless extra lean and regular unheated;168295
broccoli frozen spears cooked boiled drained with salt;168512
potatoes mashed home prepared whole milk and butter added;168555
nuts mixed nuts dry roasted with peanuts with salt added;168599
nuts mixed nuts oil roasted with peanuts with salt added;168600
beef variety meats and by products brain cooked simmered;168624
puddings chocolate dry mix regular prepared with 2% milk;168780
puddings banana dry mix regular prepared with whole milk;168825
frostings vanilla creamy dry mix prepared with margarine;168844
restaurant italian spaghetti with pomodoro sauce no meat;169033
carrabba's italian grill cheese ravioli with marinara sauce;169036
beans snap green canned regular pack solids and liquids;169142
pork shoulder breast boneless separable lean and fat raw;169187
brussels sprouts frozen cooked boiled drained with salt;169332
soybeans mature seeds sprouted cooked steamed with salt;169369
mushrooms portabella exposed to ultraviolet light grilled;169377
pickles cucumber sweet includes bread and butter pickles;169378
beef variety meats and by products heart cooked simmered;169448
puddings banana dry mix instant prepared with whole milk;169649
rice white long grain precooked or instant enriched dry;169709
wheat flour white all purpose enriched calcium fortified;169754
potsticker or wonton pork and vegetable frozen unprepared;169773
restaurant family style macaroni & cheese from kids' menu;169839
beef variety meats and by products thymus cooked braised;170195
fast foods fried chicken thigh meat and skin and breading;170359
digiorno pizza supreme topping rising crust frozen baked;170363
onions frozen whole cooked boiled drained without salt;170413
peppers sweet green cooked boiled drained without salt;170428
turnip greens frozen cooked boiled drained without salt;170469
peas and carrots frozen cooked boiled drained with salt;170513
pokeberry shoots poke cooked boiled drained with salt;170518
squash winter butternut frozen cooked boiled with salt;170536
nuts coconut cream raw liquid expressed from grated meat;170580
nuts hazelnuts or filberts dry roasted without salt added;170583
beef variety meats and by products spleen cooked braised;170597
fast foods fried chicken skin and breading from all pieces;170755
fast foods breakfast burrito with egg cheese and sausage;170787
yogurt greek nonfat fruit on bottom pomegranate chobani;170913
milk evaporated 2% fat with added vitamin a and vitamin d;171302
chicken broilers or fryers skin only cooked fried flour;171454
chicken broilers or fryers back meat only cooked stewed;171473
turkey retail parts breast meat and skin cooked roasted;171529
sauce pasta spaghetti/marinara ready to serve low sodium;171597
cereals corn grits white regular and quick enriched dry;171654
cereals quaker instant oatmeal cinnamon swirl high fiber;171682
beef ground 95% lean meat / 5% fat patty cooked broiled;171791
cookie vanilla with caramel coconut and chocolate coating;171835
cookies chocolate sandwich with creme filling reduced fat;171841
cookies gluten free chocolate sandwich with creme filling;171857
beverages ocean spray cranberry apple juice drink bottled;171895
hot pockets meatballs & mozzarella stuffed sandwich frozen;172107
cheese cottage nonfat uncreamed dry large or small curd;172181
babyfood cereal rice with honey prepared with whole milk;172300
margarine like spread with yogurt 70% fat stick with salt;172352
chicken broilers or fryers leg meat only cooked roasted;172380
chicken broilers or fryers thigh meat only cooked fried;172387
chicken broilers or fryers wing meat only cooked stewed;172393
veal variety meats and by products spleen cooked braised;172541
veal variety meats and by products thymus cooked braised;172543
lamb new zealand imported liver cooked soaked and fried;172614
soup tomato bisque canned prepared with equal volume milk;172902
salami italian pork and beef dry sliced 50% less sodium;172966
cereals ready to eat chocolate flavored frosted puffed corn;172973
grapefruit sections canned water pack solids and liquids;173035
grapefruit sections canned juice pack solids and liquids;173036
beef new zealand imported flank separable lean only raw;173078
beef ground 97% lean meat / 3% fat patty cooked broiled;173112
shortening industrial soybean hydrogenated and cottonseed;173569
veal shoulder arm separable lean and fat cooked braised;173834
cereals quaker instant oatmeal maple and brown sugar dry;173907
soup chicken noodle reduced sodium canned ready to serve;174064
beverages tea black brewed prepared with distilled water;174155
fish flatfish flounder and sole species cooked dry heat;174197
tofu dried frozen koyadofu prepared with calcium sulfate;174303
lamb variety meats and by products spleen cooked braised;174365
lamb variety meats and by products tongue cooked braised;174367
veal variety meats and by products tongue cooked braised;174369
beef ground 93% lean meat / 7% fat patty cooked broiled;174752
beef variety meats and by products tripe cooked simmered;174769
beverages abbott ensure nutritional shake ready to drink;174823
biscuits plain or buttermilk refrigerated dough lower fat;174904
cookies graham crackers plain or honey includes cinnamon;174957
crackers standard snack type sandwich with cheese filling;174983
beans kidney red mature seeds canned solids and liquids;175195
cowpeas catjang mature seeds cooked boiled without salt;175209
beans black turtle mature seeds cooked boiled with salt;175239
veal shoulder arm separable lean and fat cooked roasted;175281
crunchmaster multi grain crisps snack crackers gluten free;167591
seal bearded oogruk meat partially dried alaska native;167650
on the border soft taco with ground beef cheese and lettuce;167657
pork fresh variety meats and by products ears frozen raw;167857
pork cured separable fat from ham and arm picnic roasted;167878
pie crust deep dish frozen baked made with enriched flour;167931
fish salmon king chinook kippered canned alaska native;168024
restaurant latino arroz con grandules rice and pigeonpeas;168066
pork fresh variety meats and by products chitterlings raw;168266
hormel always tender pork loin filets lemon garlic flavored;168318
beans snap green canned no salt added solids and liquids;168502
beans snap yellow canned regular pack solids and liquids;168503
broccoli frozen chopped cooked boiled drained with salt;168511
collards frozen chopped cooked boiled drained with salt;168524
beef variety meats and by products brain cooked pan fried;168623
beef variety meats and by products liver cooked pan fried;168627
beef ground 70% lean meat / 30% fat patty cooked broiled;168651
puddings vanilla dry mix instant prepared with whole milk;168785
peaches spiced canned heavy syrup pack solids and liquids;169114
beans snap canned all styles seasoned solids and liquids;169144
mustard greens frozen cooked boiled drained without salt;169259
squash winter hubbard cooked boiled mashed without salt;169297
puddings vanilla dry mix regular prepared with whole milk;169610
snacks potato chips made from dried potatoes cheese flavor;169678
rice white long grain regular cooked enriched with salt;169753
margarine like vegetable oil spread stick or tub sweetened;169860
cereals ready to eat post great grains crunchy pecan cereal;169862
pineapple canned extra heavy syrup pack solids and liquids;169945
potatoes mashed dehydrated granules without milk dry form;170039
vegetables mixed frozen cooked boiled drained with salt;170142
seeds pumpkin and squash seeds whole roasted without salt;170188
chrysanthemum garland cooked boiled drained without salt;170405
seeds pumpkin and squash seed kernels roasted without salt;170557
beef variety meats and by products tongue cooked simmered;170598
cocoa dry powder hi fat or breakfast processed with alkali;170657
fast foods hamburger; single regular patty; with condiments;170694
subway roast beef sub on white bread with lettuce and tomato;170713
fast foods fried chicken breast meat and skin and breading;170756
babyfood fruit bananas and pineapple with tapioca strained;170954
babyfood cereal rice with applesauce and bananas strained;170970
chicken broilers or fryers breast meat only cooked fried;171078
beef chuck for stew separable lean and fat all grades raw;171206
milk chocolate fat free with added vitamin a and vitamin d;171303
babyfood fruit papaya and applesauce with tapioca strained;171350
chicken broilers or fryers skin only cooked fried batter;171453
chicken broilers or fryers back meat only cooked roasted;171472
soup beef mushroom canned prepared with equal volume water;171572
soup tomato bisque canned prepared with equal volume water;171574
cereals ready to eat quaker cap'n crunch with crunchberries;171643
beef ground 80% lean meat / 20% fat patty cooked broiled;171797
beverages fruit punch drink without added nutrients canned;171914
beverages powerade zero ion4 calorie free assorted flavors;171923
crustaceans shrimp mixed species cooked breaded and fried;171970
crustaceans spiny lobster mixed species cooked moist heat;172009
little caesars 14 original round cheese pizza regular crust;172047
chicken nuggets white meat precooked frozen not reheated;172112
babyfood dinner vegetables and dumplings and beef strained;172256
babyfood dinner vegetables and noodles and turkey strained;172267
chicken broilers or fryers thigh meat only cooked stewed;172389
chicken broilers or fryers wing meat only cooked roasted;172392
lamb variety meats and by products liver cooked pan fried;172533
lamb new zealand imported breast separable lean only raw;172611
lamb new zealand imported testes cooked soaked and fried;172618
biscuits plain or buttermilk refrigerated dough higher fat;172668
soup chicken gumbo canned prepared with equal volume water;172908
cereals ready to eat quaker quaker honey graham life cereal;173007
cereals ready to eat nature's path organic flax plus flakes;173017
snacks m&m mars kudos whole grain bar m&m's milk chocolate;173135
fast food pizza chain 14 pizza cheese topping thin crust;173294
ravioli meat filled with tomato sauce or meat sauce canned;173329
babyfood cereal mixed with honey prepared with whole milk;173532
infant formula nestle good start supreme with iron powder;173536
infant formula pbm products store brand soy ready to feed;173555
margarine like vegetable oil spread 60% fat tub with salt;173582
chicken broilers or fryers dark meat thigh meat only raw;173627
veal australian rib rib roast separable lean and fat raw;173850
cereals oats instant fortified maple and brown sugar dry;173920
cereals quaker weight control instant oatmeal banana bread;173923
cereals quaker oatmeal real medleys cherry pistachio dry;173925
cherries sweet canned light syrup pack solids and liquids;173959
beef ground 90% lean meat / 10% fat patty cooked broiled;174031
beef ground 85% lean meat / 15% fat patty cooked broiled;174032
beef ground 75% lean meat / 25% fat patty cooked broiled;174038
bread naan whole wheat commercially prepared refrigerated;174077
beverages apple juice drink light fortified with vitamin c;174112
mollusks scallop mixed species imitation made from surimi;174222
lima beans large mature seeds cooked boiled without salt;174253
lamb variety meats and by products brain cooked pan fried;174350
veal variety meats and by products brain cooked pan fried;174353
lamb variety meats and by products kidneys cooked braised;174355
veal variety meats and by products kidneys cooked braised;174357
veal variety meats and by products liver cooked pan fried;174358
lamb new zealand imported brains cooked soaked and fried;174436
lamb new zealand imported kidney cooked soaked and fried;174439
soup cream of onion canned prepared with equal volume milk;174541
soup chicken broth canned prepared with equal volume water;174551
soup turkey noodle canned prepared with equal volume water;174562
cereals ready to eat quaker cap'n crunch's halloween crunch;174657
snacks fritolay sunchips multigrain snack original flavor;174784
beverages motts apple juice light fortified with vitamin c;174857
beverages lemonade flavor drink powder prepared with water;174861
bread white prepared from recipe made with nonfat dry milk;174926
veal composite of trimmed retail cuts separable fat cooked;175267
fish salmon king chinook smoked and canned alaska native;167614
cereals ready to eat post shredded wheat n' bran spoon size;167715
raspberries canned red heavy syrup pack solids and liquids;167756
pork fresh leg ham rump half separable lean and fat raw;167814
pork cured separable fat from ham and arm picnic unheated;167877
pork fresh loin whole separable lean only cooked braised;168231
pork fresh loin whole separable lean only cooked broiled;168232
pork fresh loin whole separable lean only cooked roasted;168233
pork fresh shoulder arm picnic separable lean and fat raw;168255
pork fresh backribs separable lean and fat cooked roasted;168300
pork loin fresh backribs bone in cooked roasted lean only;168377
squash summer crookneck and straightneck frozen unprepared;168467
beans snap yellow canned no salt added solids and liquids;168504
cocoa dry powder unsweetened hershey's european style cocoa;168774
frostings chocolate creamy dry mix prepared with margarine;168845
cereals ready to eat post great grains raisin date & pecan;169041
pork cured ham rump bone in separable lean only unheated;169174
squash summer scallop cooked boiled drained without salt;169290
lima beans immature seeds cooked boiled drained with salt;169316
beans snap green frozen cooked boiled drained with salt;169325
broadbeans immature seeds cooked boiled drained with salt;169328
cabbage chinese pe tsai cooked boiled drained with salt;169337
nuts mixed nuts oil roasted without peanuts lightly salted;169428
beef variety meats and by products kidneys cooked simmered;169450
beef variety meats and by products pancreas cooked braised;169453
candies mars snackfood us m&m's minis milk chocolate candies;169591
infant formula mead johnson enfamil premium infant powder;169791
peas and onions frozen cooked boiled drained without salt;170021
potatoes frozen whole cooked boiled drained without salt;170049
subway subway club sub on white bread with lettuce and tomato;170307
fast food pizza chain 14 pizza sausage topping thin crust;170366
onions frozen chopped cooked boiled drained without salt;170411
pigeonpeas immature seeds cooked boiled drained with salt;170517
potatoes au gratin home prepared from recipe using margarine;170524
candies mars snackfood us cocoavia chocolate covered almonds;170670
fast foods chicken breaded and fried boneless pieces plain;170718
digiorno pizza pepperoni topping rising crust frozen baked;170760
milk filled fluid with blend of hydrogenated vegetable oils;170861
babyfood cereal mixed with applesauce and bananas strained;170966
oil corn industrial and retail all purpose salad or cooking;171029
milk dry nonfat instant with added vitamin a and vitamin d;171272
cheese pasteurized process american without added vitamin d;171290
chicken broilers or fryers breast meat only cooked stewed;171478
beverages coffee instant decaffeinated prepared with water;171894
beverages eggnog flavor mix powder prepared with whole milk;171905
fish tuna white canned in oil without salt drained solids;171987
fast foods cheeseburger; single large patty; with condiments;172082
milk dry nonfat regular with added vitamin a and vitamin d;172195
margarine like margarine butter blend soybean oil and butter;172339
chicken broilers or fryers neck meat only cooked simmered;172384
chicken broilers or fryers thigh meat only cooked roasted;172388
lamb variety meats and by products pancreas cooked braised;172539
sweet rolls cinnamon refrigerated dough with frosting baked;172799
chicken dark meat thigh meat only with added solution raw;172859
soup cream of celery canned prepared with equal volume milk;172893
soup cream of potato canned prepared with equal volume milk;172897
soup bean with pork canned prepared with equal volume water;172904
soup chicken noodle canned prepared with equal volume water;172909
cereals ready to eat quaker mother's toasted oat bran cereal;172986
beef new zealand imported flat separable lean and fat raw;173103
beverages chocolate malt powder prepared with fat free milk;173184
tortillas ready to bake or  fry flour without added calcium;173242
fast food pizza chain 14 pizza cheese topping thick crust;173293
fast foods cheeseburger; double large patty; with condiments;173320
macaroni and cheese dinner with dry sauce mix boxed uncooked;173340
babyfood gerber 2nd foods apple carrot and squash organic;173487
babyfood cereal rice with bananas prepared with whole milk;173534
beans small white mature seeds cooked boiled without salt;173750
beans great northern mature seeds cooked boiled with salt;173790
veal leg top round separable lean and fat cooked braised;173818
veal leg top round separable lean and fat cooked roasted;173821
veal shoulder blade separable lean and fat cooked braised;173836
veal shoulder blade separable lean and fat cooked roasted;173837
chicken breast deli rotisserie seasoned sliced prepackaged;173874
apricots canned water pack without skin solids and liquids;173936
soup chunky vegetable reduced sodium canned ready to serve;174071
beverages energy drink vault zero sugar free citrus flavor;174177
crustaceans crayfish mixed species wild cooked moist heat;174207
fish tuna light canned in oil without salt drained solids;174227
veal variety meats and by products pancreas cooked braised;174363
soup cream of onion canned prepared with equal volume water;174559
soup vegetable beef canned prepared with equal volume water;174565
cereals quaker instant oatmeal fruit and cream variety dry;174624
formulated bar zone perfect classic crunch bar mixed flavors;174792
bread cornbread dry mix enriched includes corn muffin mix;174908
martha white foods martha white's buttermilk biscuit mix dry;175081
beverages tea instant lemon sweetened prepared with water;175090
beans kidney red mature seeds cooked boiled without salt;175194
pie crust deep dish frozen unbaked made with enriched flour;167523
buffalo free range top round steak cooked shoshone bannock;167651
pork fresh spareribs separable lean and fat cooked braised;167854
pork cured shoulder arm picnic separable lean only roasted;167880
nabisco nabisco snackwell's fat free devil's food cookie cakes;167924
candies toblerone milk chocolate with honey and almond nougat;167947
seal bearded oogruk meat low quadrant raw alaska native;168053
elk free range roast eye of round cooked shoshone bannock;168057
frozen yogurts chocolate nonfat milk sweetened without sugar;168103
pork fresh leg ham shank half separable lean and fat raw;168226
pork fresh loin country style ribs separable lean only raw;168305
pork cured ham slice bone in separable lean only unheated;168360
squash winter butternut frozen cooked boiled without salt;168474
cabbage chinese pak choi cooked boiled drained with salt;168517
candies mars snackfood us skittles original bite size candies;168843
rice white long grain regular cooked unenriched with salt;168935
pork cured ham shank bone in separable lean only unheated;169176
pork fresh spareribs separable lean and fat cooked roasted;169178
potatoes frozen french fried par fried extruded unprepared;169267
beans snap yellow frozen cooked boiled drained with salt;169327
soybeans mature seeds sprouted cooked stir fried with salt;169370
seeds sesame butter tahini from raw and stone ground kernels;169410
nuts mixed nuts oil roasted without peanuts with salt added;169423
puddings chocolate dry mix instant prepared with whole milk;169600
puddings chocolate dry mix regular prepared with whole milk;169604
candies mars snackfood us skittles tropical bite size candies;169667
turnover cheese filled tomato based sauce frozen unprepared;169775
salmon red sockeye filets with skin smoked alaska native;169813
cereals ready to eat post honey bunches of oats with almonds;169859
brussels sprouts frozen cooked boiled drained without salt;169973
peas and carrots frozen cooked boiled drained without salt;170018
potatoes roasted salt added in processing frozen unprepared;170031
potatoes mashed home prepared whole milk and margarine added;170037
fast food pizza chain 14 pizza sausage topping thick crust;170365
broccoli frozen spears cooked boiled drained without salt;170380
pokeberry shoots poke cooked boiled drained without salt;170433
peas edible podded frozen cooked boiled drained with salt;170510
succotash corn and limas cooked boiled drained with salt;170540
winged bean immature seeds cooked boiled drained with salt;170550
nuts mixed nuts dry roasted with peanuts without salt added;170585
nuts mixed nuts oil roasted with peanuts without salt added;170587
pizza meat and vegetable topping rising crust frozen cooked;170716
popeyes fried chicken mild wing meat and skin with breading;170751
cheese pasteurized process american fortified with vitamin d;170853
dessert topping powdered 1.5 ounce prepared with 1/2 cup milk;170866
infant formula gerber good start protect plus ready to feed;170996
infant formula gerber good start 2 gentle plus ready to feed;170997
turkey retail parts drumstick meat and skin cooked roasted;171135
cheese food pasteurized process american vitamin d fortified;171252
babyfood dessert fruit dessert without ascorbic acid junior;171377
sandwich spread with chopped pickle regular unspecified oils;171409
margarine margarine like vegetable oil spread 67 70% fat tub;171431
chicken broilers or fryers breast meat only cooked roasted;171477
cereals oats instant fortified with cinnamon and spice dry;171664
cereals corn grits yellow regular and quick unenriched dry;171670
cereals quaker oatmeal real medleys blueberry hazelnut dry;171683
crustaceans shrimp mixed species imitation made from surimi;171973
wheat flour white industrial 9% protein bleached enriched;172016
babyfood cereal oatmeal with honey prepared with whole milk;172298
margarine like vegetable oil spread 60% fat stick with salt;172348
pigeon peas red gram mature seeds cooked boiled with salt;172472
game meat bison top round separable lean only 1 steak raw;172601
cake white dry mix special dietary includes lemon flavored;172705
cookies chocolate chip commercially prepared special dietary;172732
cookies chocolate chip prepared from recipe made with butter;172808
soup cream of celery canned prepared with equal volume water;172907
soup mushroom barley canned prepared with equal volume water;172914
soup cream of potato canned prepared with equal volume water;172917
soup cream of shrimp canned prepared with equal volume water;172918
cereals ready to eat malt o meal blueberry muffin tops cereal;172997
cereals malt o meal maple & brown sugar hot wheat cereal dry;172999
cereals ready to eat post great grains cranberry almond crunch;173005
cereals quaker instant oatmeal cinnamon spice reduced sugar;173016
beef ground 97% lean meat /3% fat patty cooked pan broiled;173113
popcorn microwave regular butter flavor made with palm oil;173141
babyfood snack gerber graduate fruit  strips real fruit bars;173485
babyfood cereal oatmeal dry gerber single grain fortified;173509
babyfood cereal mixed with bananas prepared with whole milk;173530
chicken broilers or fryers leg meat and skin cooked stewed;173618
salmon sockeye canned drained solids without skin and bones;173723
ham sliced pre packaged deli meat 96%fat free water added;173863
cereals ready to eat post shredded wheat original spoon size;173911
lamb new zealand imported heart cooked soaked and simmered;174443
chicken skin drumsticks and thighs with added solution raw;174502
soup cream of chicken canned prepared with equal volume milk;174537
cereals ready to eat malt o meal chocolate marshmallow mateys;174664
beef new zealand imported manufacturing beef cooked boiled;174730
beef new zealand imported flank separable lean and fat raw;174746
beef ground 93% lean meat /7% fat patty cooked pan broiled;174753
beverages yellow green colored citrus soft drink with caffeine;174828
bread white prepared from recipe made with low fat 2% milk;174927
doughnuts cake type plain includes unsugared old fashioned;174990
french toast prepared from recipe made with low fat 2% milk;174998
crackers saltines unsalted tops includes oyster soda soup;175057
martha white foods martha white's chewy fudge brownie mix dry;175080
beans black turtle mature seeds cooked boiled without salt;175187
veal shoulder whole arm and blade separable lean only raw;175280
kraft foods shake n bake original recipe coating for pork dry;167514
snacks pretzels hard confectioner's coating chocolate flavor;167556
cake pound bimbo bakeries usa panque casero home baked style;167937
pepperidge farm goldfish baked snack crackers explosive pizza;168006
cereals ready to eat post honey bunches of oats honey roasted;168138
pork cured ham center slice separable lean and fat unheated;168283
peppers sweet red frozen chopped boiled drained with salt;168549
